"scenario_id","scenario_name","prompt","question","total_correct_answers","total_candidates","total_candidate_correct_answers","average_score"
"98e282f1-d8e7-4535-aeb7-8e8d37100736","03 - GI - Rectum - Prolapse","Surgery goes well and you admit her postop. You receive a call 3 hours later from her floor nurse. The patient is hypotensive, tachypneic and appears confused.","What would you like to do?","2","81","144","0.88888888888888888889"
"98e282f1-d8e7-4535-aeb7-8e8d37100736","03 - GI - Rectum - Prolapse","The patient and daughter are very happy with your conversation, understand the risks, agree with perineal approach and are willing to wait until you’ve confirmed her medical optimization. She’s been optimized and is in the OR.","Take us through the key steps of your perineal procedure (example: Altemeier)","6","76","266","0.58333333333333333333"
"98e282f1-d8e7-4535-aeb7-8e8d37100736","03 - GI - Rectum - Prolapse","What is your diagnosis and how would you advise this patient and her daughter?","","3","83","203","0.81526104417670682731"
"98e282f1-d8e7-4535-aeb7-8e8d37100736","03 - GI - Rectum - Prolapse","You are seeing a 70 year old female for rectal prolapse, referred by PCP who has managed her with bowel regimen to achieve daily soft bowel movements, medication optimization, as well as a pessary. Her daughter, who is a heathcare provider, is with her and explains that the patient’s nursing home staff are concerned because the prolapse recurs daily with bowel movements. Her last colonoscopy was 2 years ago and was normal excepting the prolapse.  The patients’ medical history is notable for coronary disease with prior cardiac stents, diabetes on insulin, and COPD requiring regular inhaler use. Multiparous OB hx of 6 children, all vaginal delivery. 

On exam, the patient is frail-appearing. Her vital signs are all within normal limits. There are no abdominal masses or abdominal scars. Her perineal exam shows a mildly patulous anus, anal tone present but weak. On valsalva there is a prompt protrusion 14 cm of rectum, which is easy to reduce.
","What additional information would you like to get?","2","69","79","0.57246376811594202899"
"98e282f1-d8e7-4535-aeb7-8e8d37100736","03 - GI - Rectum - Prolapse","You start high-flow O2 via facemask. Her labs come back- ABG shows acute respiratory alkalosis and PaO2 is 80 on your high-flow O2. Hgb is 10.5 (preop was 11), WBC 12. BMP is normal. Her CXR shows no lung infiltrates, her cardiac stents are visible. EKG is sinus tachycardia, otherwise normal. There is no free intraperitoneal air. ","Her daughter is at bedside with you and asking you what you will do next?","6","56","150","0.44642857142857142857"
"a666ae21-9159-47c2-a5b0-c760173fb18d","06c - Melanoma - back","8 months later he returns to clinic with swollen LEFT axillary lymph nodes.","How would you proceed?","5","36","67","0.37222222222222222222"
"a666ae21-9159-47c2-a5b0-c760173fb18d","06c - Melanoma - back","Biopsy returns malignant melanoma 2.7 mm deep, non-ulcerated, Clark’s level 4, with 5 mitoses. You cannot palpate any abnormal nodes.","What would you like to do next?","3","52","97","0.62179487179487179487"
"a666ae21-9159-47c2-a5b0-c760173fb18d","06c - Melanoma - back","He consents to surgery. Lymphoscintigraphy shows drainage to bilateral axilla. ","What sentinel node biopsy or biopsies will you perform?","1","52","52","1.00000000000000000000"
"a666ae21-9159-47c2-a5b0-c760173fb18d","06c - Melanoma - back","Patient opts for nodal observation and is started on adjuvant immune therapy.","How often will you survey his nodes?","1","39","39","1.00000000000000000000"
"a666ae21-9159-47c2-a5b0-c760173fb18d","06c - Melanoma - back","The node is biopsied and has melanoma. PET/CT shows 2-3 hypermetabolic left axillary nodes and no other concerning findings. BRAF testing shows no mutations. ","How would you treat this patient?","2","35","51","0.72857142857142857143"
"a666ae21-9159-47c2-a5b0-c760173fb18d","06c - Melanoma - back","You advise wide excision with sentinel node biopsy. ","Discuss how you would perform this","6","55","229","0.69393939393939393939"
"a666ae21-9159-47c2-a5b0-c760173fb18d","06c - Melanoma - back","You are seeing a 65-year old healthy male in your office for a concerning skin lesion his spouse noticed. He has a long history of sun exposure. The skin lesion changed recently, changing from dark brown to irregular and black in scattered areas. His medical history is notable for hypertension and BPH which are both well-controlled with medication. He has never had surgery. He has no allergies. 

On exam there is a 1.5 cm irregularly bordered hyper pigmented skin lesion in the right mid-back. Several areas of the lesions are black while the rest of the lesion is dark brown."," What additional workup would you like to get?","4","54","137","0.63425925925925925926"
"a666ae21-9159-47c2-a5b0-c760173fb18d","06c - Melanoma - back","You successfully complete wide excision with bilateral axillary sentinel node biopsies and get 3 nodes- 2 from the right axilla and 1 from the left. Both right axillary nodes have metastases, without extra nodal extension.","How would you proceed?","5","52","127","0.48846153846153846154"
"ac149a2d-f193-4c71-b601-82454d22715b","09d - Pressure ulcer","After aggressive debridement, the wound looks significant better with clean borders.","How do you manage this wound going forward?","3","16","26","0.54166666666666666667"
"ac149a2d-f193-4c71-b601-82454d22715b","09d - Pressure ulcer","During your re-operation, you are unable to completely mobilize enough colon to create the new colostomy at the previous site. ","What do you do?","1","4","4","1.00000000000000000000"
"ac149a2d-f193-4c71-b601-82454d22715b","09d - Pressure ulcer","The BMP shows a Bicarb of 18, Cr 2.5. WBC 15. H&H normal. Coags are normal. Lactate is 3.0
(If imaging requested: the radiology techs aren’t available at this time)
","How will you manage this patient?","5","17","53","0.62352941176470588235"
"ac149a2d-f193-4c71-b601-82454d22715b","09d - Pressure ulcer","The nurses on the floor state that it is hard to perform the wound care as the patient continues to stool and soil the dressings. ","How would you proceed?","1","13","13","1.00000000000000000000"
"ac149a2d-f193-4c71-b601-82454d22715b","09d - Pressure ulcer","The patient’s wound gradually improves, and he returns to his nursing home for ongoing care. You see the patient in clinic 3 months later to evaluate the wound and notice it’s not healing as well as you would expect. ","How would you proceed?","2","10","16","0.80000000000000000000"
"ac149a2d-f193-4c71-b601-82454d22715b","09d - Pressure ulcer","There is no family or guardian available to consent for this patient.","How would you proceed?","2","14","14","0.50000000000000000000"
"ac149a2d-f193-4c71-b601-82454d22715b","09d - Pressure ulcer","You are consulted on a patient in the ER. The patient is an 80-year-old bedbound nursing home female with severe dementia who was sent to the ER for failure to thrive and lethargy. The patient is nonverbal. The ER calls you for a sacral decubitus ulcer. The ER has placed her on a low rate of norepinephrine for hypotension.

The patient’s PMH is significant for dementia, HTN, DM. She has not had prior surgery. She is on insulin and metoprolol. She has no significant social or family history.

In the ER, her vitals are: Temp 100.5, HR 110, BP 90/60, SpO2 92% RA
On exam she is nonverbal. You see a 10x10cm sacral decubitus ulcer with deep undermining, likely down to the bone. There is purulent discharge and a foul odor from the wound. There appears to be some nonviable necrotic tissue and fibrinous exudates.","What labs and imaging would you request at this time?","2","15","19","0.63333333333333333333"
"ac149a2d-f193-4c71-b601-82454d22715b","09d - Pressure ulcer","You decide to proceed with a diverting colostomy to protect the wound. The operation goes well with no complications. However, despite your best efforts, the patient remains on pressors overnight and on rounds the next morning you notice the colostomy appears purple and dusky.","What would you do?","2","11","11","0.50000000000000000000"
"ac149a2d-f193-4c71-b601-82454d22715b","09d - Pressure ulcer","You get a two-physician consent prepared as well as bring your Ethics committee on-board. ","What would be your operation?","1","16","16","1.00000000000000000000"
"ac149a2d-f193-4c71-b601-82454d22715b","09d - Pressure ulcer","You notice the depth of ischemia is below the level of the fascia.","How would you proceed?","1","11","11","1.00000000000000000000"
"ac149a2d-f193-4c71-b601-82454d22715b","09d - Pressure ulcer","You perform your extensive debridement and find that the ulcer is all the way down to the sacrum","What stage is this?","1","16","16","1.00000000000000000000"
"ac149a2d-f193-4c71-b601-82454d22715b","09d - Pressure ulcer","You take the patient to the OR and on exploration you see large areas of nonviable necrotic tissue. There is seropurulent and slightly grey discharge encountered. There is an area of extensive undermining with a long tract that goes towards the anterior right ischial tuberosity","How would you manage your findings?","3","17","32","0.62745098039215686275"
"ad4b9374-b9b6-42f6-be93-6c10445ead00","09b - Endocrine - Parathyroid CA","A 47-year-old male presents to the ER with abdominal pain, nausea, vomiting, and overall malaise for the past several weeks. He also has noticed a right-sided neck mass. He noticed the neck mass about 3 months ago but has not seen a doctor about it yet. He has no significant past medical or past surgical history. He is not on any medications.

He is afebrile, HR 110, BP 110/50, and RR is 18. On physical exam, his abdomen is non-distended with no hernias, there is epigastric tenderness without signs of peritonitis. He has a palpable, 2 cm neck mass on the right that is hard and fixed. There is no palpable lymphadenopathy.

Prior to consulting you, the ER obtained blood work and imaging. His CBC is unremarkable. His complete metabolic panel shows a calcium of 16 mg/dL and creatinine of 1.8, which is elevated from a baseline of 1.0. His hepatic panel is normal with a normal albumin. His lipase is elevated at 400. CT of the abdomen and pelvis with IV contrast shows mild stranding around the pancreas.
","What is your differential diagnosis?","4","19","43","0.56578947368421052632"
"ad4b9374-b9b6-42f6-be93-6c10445ead00","09b - Endocrine - Parathyroid CA","He is admitted to the floor. He is resuscitated with normal saline and his hemodynamics improve. His PTH is elevated at 2900 pg/mL, PTH-rp and 25-OH vitamin D are within normal limits. Ultrasound of the neck reveals a 2.3 cm hypoechoic irregular mass in the eutopic position of the right superior parathyroid gland. There are some enlarged lymph nodes in the central neck near the mass. After volume expansion, bisphosphonates, and cinacalcet, his calcium continues to increase with worsening kidney injury.","What are the options to manage his hypercalcemia at this time?","2","17","24","0.70588235294117647059"
